"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CTIF",2.51891870332807e-21,0.317406412824588,0.303,0.199,6.11366758484756e-17,"0","CTIF"
"TP53BP2",2.63791632842219e-21,0.363126720946498,0.654,0.606,6.40248672071349e-17,"0","TP53BP2"
"SMURF2",2.9345054339849e-21,0.404131103261228,0.497,0.422,7.12233813882474e-17,"0","SMURF2"
"ATRNL1",3.15878000329555e-21,0.385386589321752,0.406,0.301,7.66667494599863e-17,"0","ATRNL1"
"GLS",4.04449106612239e-21,0.270340250630912,0.895,0.827,9.81638426658566e-17,"0","GLS"
"HIPK3",4.40505227411621e-21,0.389487538011297,0.565,0.513,1.06915023745074e-16,"0","HIPK3"
"ASH1L",5.71194889578295e-21,0.34475047457696,0.695,0.658,1.38634711649548e-16,"0","ASH1L"
"MPRIP",6.40010576031806e-21,0.378792555463852,0.472,0.405,1.5533696690868e-16,"0","MPRIP"
"AFDN",6.47755069175466e-21,0.429546017811425,0.459,0.382,1.57216632839577e-16,"0","AFDN"
"UBE4B",1.60361253293164e-20,0.364391081624329,0.326,0.227,3.89212797867838e-16,"0","UBE4B"
"CAMSAP2",2.35098756027205e-20,0.388560312663345,0.542,0.484,5.7060819075363e-16,"0","CAMSAP2"
"PCDH7",3.25881673414966e-20,0.416747008997246,0.456,0.361,7.90947409545463e-16,"0","PCDH7"
"TSPAN5",4.24201017992242e-20,0.302549057630291,0.78,0.682,1.02957829076897e-15,"0","TSPAN5"
"ELF2",6.88177799762389e-20,0.366193386466888,0.584,0.533,1.67027633780329e-15,"0","ELF2"
"CACNA2D1",7.81355550947073e-20,0.468554264029057,0.505,0.421,1.89642805770364e-15,"0","CACNA2D1"
"TXNRD1",9.86171828920224e-20,0.296467023663752,0.886,0.808,2.39353764597228e-15,"0","TXNRD1"
"WAC",9.93536427131315e-20,0.390815013812829,0.687,0.668,2.41141226229041e-15,"0","WAC"
"NPTN",1.05360677556422e-19,0.394487604356667,0.554,0.502,2.55720900497191e-15,"0","NPTN"
"PTPRM",2.48175348850284e-19,0.311987355650098,0.664,0.583,6.02346389194525e-15,"0","PTPRM"
"SMG1",3.00050609391508e-19,0.376807292870249,0.547,0.507,7.2825283405413e-15,"0","SMG1"
"DCLK2",4.14544523757881e-19,0.307925258991468,0.275,0.18,1.00614101361275e-14,"0","DCLK2"
"SNTB2",4.76867716468493e-19,0.37224719398006,0.463,0.38,1.15740563464068e-14,"0","SNTB2"
"TRA2B",5.25828674776451e-19,0.323623895901876,0.634,0.597,1.27623877654992e-14,"0","TRA2B"
"BTBD9",8.1092946384475e-19,0.348608767357475,0.538,0.458,1.96820690169759e-14,"0","BTBD9"
"NEXN",9.87262317660448e-19,0.298181590247306,0.497,0.385,2.39618437119367e-14,"0","NEXN"
"TBL1XR1",1.00005489438913e-18,0.367752097185881,0.408,0.325,2.42723323417185e-14,"0","TBL1XR1"
"CCNY",1.34827171380606e-18,0.354775778104388,0.625,0.591,3.27239027657868e-14,"0","CCNY"
"LRRFIP1",1.50701130413252e-18,0.277455171155332,0.812,0.757,3.65766713626004e-14,"0","LRRFIP1"
"KLF7",2.8406714641646e-18,0.369975508005415,0.408,0.323,6.89459371067391e-14,"0","KLF7"
"ARHGAP6",3.29571049082917e-18,0.411957103233036,0.508,0.433,7.99901893229148e-14,"0","ARHGAP6"
"GRK5",3.67623295963002e-18,0.340499678601726,0.334,0.24,8.92258501631802e-14,"0","GRK5"
"TRAK1",4.09779467287098e-18,0.331720997113098,0.341,0.251,9.94575745052515e-14,"0","TRAK1"
"PPP3CA",4.59414351410023e-18,0.429436332756643,0.521,0.459,1.11504457230727e-13,"0","PPP3CA"
"RLF",4.64664866744909e-18,0.38168267914147,0.587,0.552,1.12778809807657e-13,"0","RLF"
"VPS13B",5.11824050773376e-18,0.341390770178363,0.527,0.461,1.24224815363206e-13,"0","VPS13B"
"NCOA3",1.00435166399174e-17,0.404351338895322,0.425,0.349,2.43766192367434e-13,"0","NCOA3"
"MAML3",2.1108894429022e-17,0.347772288044441,0.42,0.321,5.12333976686792e-13,"0","MAML3"
"P3H2",2.43952130390265e-17,0.35190546613296,0.345,0.248,5.92096215670213e-13,"0","P3H2"
"GIPC2",3.28665138407167e-17,0.501532895630676,0.316,0.232,7.97703157428034e-13,"0","GIPC2"
"TAF1D",3.73720698706792e-17,0.26319192341581,0.755,0.712,9.07057507831254e-13,"0","TAF1D"
"EPHA4",6.61370265244003e-17,0.38881452420468,0.276,0.186,1.60521177077372e-12,"0","EPHA4"
"CHD1",6.93984110499033e-17,0.300136411856803,0.752,0.71,1.6843688345922e-12,"0","CHD1"
"ITSN1",7.1943748131026e-17,0.408425589472881,0.432,0.363,1.74614671088813e-12,"0","ITSN1"
"TNRC6B",1.22291210142206e-16,0.357886185084214,0.459,0.387,2.96812996136148e-12,"0","TNRC6B"
"POU2F1",1.40846752708278e-16,0.379015146915968,0.363,0.276,3.41849153498261e-12,"0","POU2F1"
"ITPRID2",1.53364614314337e-16,0.334875133690849,0.433,0.359,3.72231255402328e-12,"0","ITPRID2"
"GALNT18",1.89108790529746e-16,0.301959574999772,0.352,0.26,4.58985945494747e-12,"0","GALNT18"
"PRKCA-AS1",1.97098814364726e-16,0.335353330440927,0.287,0.203,4.78378532344627e-12,"0","PRKCA-AS1"
"AMOTL2",2.59384239891378e-16,0.297002193349195,0.342,0.255,6.29551488640364e-12,"0","AMOTL2"
"DEC1",2.68002480567472e-16,0.346472420410988,0.284,0.193,6.50468820585311e-12,"0","DEC1"
"PALM2-AKAP2",3.62525457152458e-16,0.287121963353312,0.624,0.576,8.7988553705473e-12,"0","PALM2-AKAP2"
"TBL1X",4.94608864108425e-16,0.389250387927778,0.417,0.336,1.20046517407756e-11,"0","TBL1X"
"ARAP2",5.07151535444831e-16,0.306685997665974,0.251,0.166,1.23090749167815e-11,"0","ARAP2"
"AGBL3",5.44179162185993e-16,0.371868890411705,0.256,0.168,1.32077724454162e-11,"0","AGBL3"
"ANKRD17",9.3216286873906e-16,0.331708820310189,0.571,0.53,2.26245249871657e-11,"0","ANKRD17"
"CEMIP2",1.17521382490915e-15,0.321135359294034,0.561,0.51,2.85236147443701e-11,"0","CEMIP2"
"HELZ",1.1891253721695e-15,0.340381886470589,0.454,0.395,2.88612619079259e-11,"0","HELZ"
"ARHGAP26",1.27454534790518e-15,0.251830188322805,0.613,0.536,3.09344901390066e-11,"0","ARHGAP26"
"PLEKHA5",2.65457440258827e-15,0.374002528808937,0.517,0.465,6.442917532522e-11,"0","PLEKHA5"
"SPATA13",3.13563990152537e-15,0.311094962452872,0.309,0.226,7.61051160499223e-11,"0","SPATA13"
"APP",3.33044608000114e-15,0.2979136122964,0.74,0.707,8.08332568077077e-11,"0","APP"
"HSPG2",3.43866587524488e-15,0.317394749866866,0.352,0.274,8.34598594580685e-11,"0","HSPG2"
"VGLL3",3.62103897481751e-15,0.358410238435961,0.337,0.254,8.78862369577958e-11,"0","VGLL3"
"PELI2",4.03594812523375e-15,0.411842789086232,0.516,0.454,9.79564969475484e-11,"0","PELI2"
"COLEC12",8.57710245836953e-15,0.435690456258594,0.547,0.498,2.08174853767087e-10,"0","COLEC12"
"C1orf21",1.26385772428956e-14,0.382111152650431,0.533,0.499,3.0675090826232e-10,"0","C1orf21"
"MYO5A",1.31565387852162e-14,0.275726861878968,0.287,0.204,3.19322352855981e-10,"0","MYO5A"
"AEBP2",1.35500082183505e-14,0.34937149792323,0.411,0.34,3.28872249467585e-10,"0","AEBP2"
"WDFY3",1.53720699229929e-14,0.383490841936445,0.442,0.387,3.7309550910096e-10,"0","WDFY3"
"SMURF1",1.6935691899402e-14,0.303473774199832,0.434,0.366,4.11046178090386e-10,"0","SMURF1"
"PRICKLE2",1.75173785348424e-14,0.357473197633006,0.464,0.401,4.25164294419161e-10,"0","PRICKLE2"
"CDH2",2.23444778284194e-14,0.411498390482436,0.381,0.303,5.42322821373566e-10,"0","CDH2"
"PHACTR2",2.52142277290755e-14,0.314228040899011,0.38,0.31,6.11974521212391e-10,"0","PHACTR2"
"UBR3",3.01509755404401e-14,0.307078915484977,0.537,0.502,7.31794327342022e-10,"0","UBR3"
"MBNL2",3.68542883657097e-14,0.357778714043254,0.585,0.547,8.9449043292414e-10,"0","MBNL2"
"VGLL4",3.79055939594658e-14,0.345515876770373,0.448,0.393,9.20006670990195e-10,"0","VGLL4"
"GALNT13",3.80469847673881e-14,0.338738386711156,0.325,0.237,9.23438367289276e-10,"0","GALNT13"
"FOXP1",6.60932100425944e-14,0.339239047026559,0.589,0.555,1.60414830094381e-09,"0","FOXP1"
"USP32",7.82146332390943e-14,0.312596127400122,0.391,0.317,1.89834736334606e-09,"0","USP32"
"CADPS2",8.0873987767828e-14,0.395028640364404,0.562,0.513,1.96289255711295e-09,"0","CADPS2"
"LCORL",9.62275839146854e-14,0.349909551222978,0.325,0.245,2.33553968919333e-09,"0","LCORL"
"LINC02246",1.08649811169807e-13,0.37582762599097,0.321,0.239,2.63703956690238e-09,"0","LINC02246"
"MYOF",1.2687670893707e-13,0.309027390153222,0.509,0.465,3.07942460261162e-09,"0","MYOF"
"RASSF8",1.53781639635443e-13,0.264899954591863,0.733,0.698,3.73243417559184e-09,"0","RASSF8"
"LUZP1",2.66625732222835e-13,0.31974789414648,0.557,0.529,6.47127314678043e-09,"0","LUZP1"
"APLP2",4.4760001246523e-13,0.275920334156899,0.699,0.681,1.08636999025436e-08,"0","APLP2"
"SPRED1",4.68928978270508e-13,0.332539344045312,0.487,0.45,1.13813752316035e-08,"0","SPRED1"
"RAB11A",4.94334212176023e-13,0.363890488158834,0.474,0.433,1.19979856637242e-08,"0","RAB11A"
"CTBP2",6.75836960521314e-13,0.350235254011379,0.476,0.441,1.64032388688128e-08,"0","CTBP2"
"ARFGEF1",7.14863006516411e-13,0.291846286876058,0.423,0.368,1.73504400311598e-08,"0","ARFGEF1"
"ZNF451",7.14924921999099e-13,0.302422926271578,0.471,0.418,1.73519427818401e-08,"0","ZNF451"
"CREBBP",9.96473779491742e-13,0.28497735712404,0.547,0.518,2.41854151020441e-08,"0","CREBBP"
"RNF115",1.31153585950867e-12,0.310230865761202,0.434,0.381,3.18322868461349e-08,"0","RNF115"
"SIK2",1.44888187198481e-12,0.260880643764491,0.411,0.338,3.51658119149434e-08,"0","SIK2"
"FRYL",1.62818983744952e-12,0.325948293218691,0.404,0.347,3.95177955447374e-08,"0","FRYL"
"ROCK1",1.89018288183521e-12,0.373607562289724,0.53,0.5,4.58766287250224e-08,"0","ROCK1"
"MPDZ",1.96536940846647e-12,0.326011777865981,0.355,0.292,4.77014809128898e-08,"0","MPDZ"
"UBR4",2.30113827693953e-12,0.304072686263265,0.402,0.341,5.58509271195994e-08,"0","UBR4"
"SPEN",2.34269373444601e-12,0.300922214335218,0.483,0.445,5.6859519628739e-08,"0","SPEN"
"DIP2C",3.66454521632527e-12,0.252169962584772,0.678,0.636,8.89421769454305e-08,"0","DIP2C"
"AC023424.3",4.96235907197552e-12,0.309832001913249,0.276,0.205,1.20441417035918e-07,"0","AC023424.3"
"NPEPPS",5.33642666278235e-12,0.317297092915196,0.423,0.381,1.2952041153239e-07,"0","NPEPPS"
"EML4",8.3082972015012e-12,0.296667348380925,0.58,0.567,2.01650681377636e-07,"0","EML4"
"MEF2A",1.19314748661546e-11,0.297459783286515,0.565,0.541,2.89588826476438e-07,"0","MEF2A"
"KMT2E",1.25253451672909e-11,0.31218394126735,0.564,0.55,3.04002652555319e-07,"0","KMT2E"
"TLE1",1.40819293474455e-11,0.389089159932579,0.451,0.41,3.4178250719185e-07,"0","TLE1"
"FARP1",1.6204671565549e-11,0.293635879759233,0.37,0.305,3.93303583567439e-07,"0","FARP1"
"ARHGEF7",1.7184353822403e-11,0.3347671057375,0.371,0.315,4.17081451623543e-07,"0","ARHGEF7"
"CNST",2.27486533187382e-11,0.278692497479874,0.397,0.339,5.52132564699095e-07,"0","CNST"
"NCOA1",2.31112172059255e-11,0.287476733623788,0.628,0.603,5.60932352805018e-07,"0","NCOA1"
"NEK7",2.97236055877987e-11,0.312118587680823,0.415,0.363,7.21421631221462e-07,"0","NEK7"
"COL4A5",3.18338448749521e-11,0.256840048956842,0.282,0.213,7.72639248959962e-07,"0","COL4A5"
"MAP4",3.60753046119967e-11,0.293301117885998,0.563,0.548,8.75583718237772e-07,"0","MAP4"
"MIR222HG",4.19603919675893e-11,0.262856068760903,0.599,0.562,1.01842067344536e-06,"0","MIR222HG"
"MSI2",4.87890587372368e-11,0.277224647282353,0.281,0.215,1.18415924461147e-06,"0","MSI2"
"XRRA1",5.44879737620302e-11,0.260957267077452,0.314,0.249,1.32247761117824e-06,"0","XRRA1"
"CTNNA1",5.86330986902798e-11,0.297517810034539,0.574,0.569,1.42308393831178e-06,"0","CTNNA1"
"KDM4C",5.91669864965645e-11,0.255562574007475,0.401,0.345,1.43604192925812e-06,"0","KDM4C"
"SLC20A2",6.608221077476e-11,0.297886134033373,0.439,0.397,1.6038813377142e-06,"0","SLC20A2"
"PLPP1",6.65643522913799e-11,0.372182189359785,0.496,0.464,1.61558339446408e-06,"0","PLPP1"
"PPP2R1B",7.46224352607549e-11,0.255220929336769,0.278,0.215,1.81116112621378e-06,"0","PPP2R1B"
"JAZF1",7.99335640388735e-11,0.314257080144854,0.443,0.395,1.9400675327875e-06,"0","JAZF1"
"TBC1D1",8.02525442045598e-11,0.253977786941501,0.43,0.369,1.94780950038887e-06,"0","TBC1D1"
"WDFY2",8.32689301173598e-11,0.265347375757563,0.285,0.216,2.02102020287844e-06,"0","WDFY2"
"RNF38",9.85840016176669e-11,0.27560439521902,0.388,0.331,2.39273230326239e-06,"0","RNF38"
"TENT4A",1.08478953152086e-10,0.26136561744294,0.316,0.253,2.63289267195428e-06,"0","TENT4A"
"BRAF",1.1642963987902e-10,0.295475400926993,0.507,0.48,2.8258637895037e-06,"0","BRAF"
"BMPR1A",1.35673922419497e-10,0.275800549943567,0.315,0.249,3.29294177104362e-06,"0","BMPR1A"
"SMAD3",1.44015037881021e-10,0.280190228950413,0.533,0.508,3.49538898441025e-06,"0","SMAD3"
"SSH2",1.46862626245782e-10,0.295583335144394,0.378,0.318,3.56450280161137e-06,"0","SSH2"
"ITGA9",1.57728758860792e-10,0.30145179842256,0.336,0.278,3.82823470631028e-06,"0","ITGA9"
"SOS2",1.68284466008528e-10,0.302142827443968,0.487,0.455,4.08443227449299e-06,"0","SOS2"
"MARCH6",1.86899023348212e-10,0.282171849678211,0.477,0.449,4.53622619568446e-06,"0","MARCH6"
"TENM3",2.5541096646167e-10,0.338084115826188,0.42,0.36,6.19907956699119e-06,"0","TENM3"
"TRIM9",3.20886575677605e-10,0.307976893295978,0.345,0.277,7.78823807827116e-06,"0","TRIM9"
"ELOVL5",3.98119822967003e-10,0.282832933964183,0.576,0.578,9.66276622323213e-06,"0","ELOVL5"
"SLC8A1",7.51226801433895e-10,0.283844913617486,0.351,0.292,1.82330256976021e-05,"0","SLC8A1"
"EVA1C",1.18207322954005e-09,0.289539977706026,0.318,0.263,2.86900993541665e-05,"0","EVA1C"
"ANKHD1",1.25885364689068e-09,0.311374492640185,0.563,0.569,3.05536368636837e-05,"0","ANKHD1"
"MAST2",1.2818473414235e-09,0.264488575092573,0.382,0.33,3.11117168236897e-05,"0","MAST2"
"SESN1",1.4364029688628e-09,0.283243794708716,0.306,0.248,3.4862936457269e-05,"0","SESN1"
"PYGO1",1.55526478727759e-09,0.296236962083558,0.41,0.362,3.77478316520143e-05,"0","PYGO1"
"TAOK3",1.56669135027775e-09,0.350285324202943,0.416,0.376,3.80251657625914e-05,"0","TAOK3"
"LARP4B",1.57251656204817e-09,0.258547740534423,0.453,0.422,3.81665494774712e-05,"0","LARP4B"
"LDLR",1.8560843763355e-09,0.253141785295572,0.363,0.305,4.50490238980389e-05,"0","LDLR"
"MTMR3",1.89653305975235e-09,0.275331640157814,0.369,0.324,4.60307538932492e-05,"0","MTMR3"
"SMCHD1",2.22203120501484e-09,0.279624746602676,0.529,0.519,5.39309193769153e-05,"0","SMCHD1"
"USP25",2.29585023708083e-09,0.301438389121577,0.416,0.374,5.57225811041888e-05,"0","USP25"
"USP9X",2.3493579317304e-09,0.361155363059099,0.469,0.459,5.70212663610286e-05,"0","USP9X"
"HIF1A",2.78053695770067e-09,0.285434557573714,0.478,0.458,6.74864125003529e-05,"0","HIF1A"
"CCDC88A",3.18545207732275e-09,0.288946976557835,0.297,0.238,7.73141073687005e-05,"0","CCDC88A"
"NCKAP1",3.20953235222854e-09,0.265533981446728,0.517,0.503,7.78985597209388e-05,"0","NCKAP1"
"BICD1",3.29995763875943e-09,0.304385041204605,0.551,0.526,8.00932718503301e-05,"0","BICD1"
"INSR",3.67768528928242e-09,0.256267936145113,0.375,0.326,8.92610996561735e-05,"0","INSR"
"ZNF385D",3.79748044077707e-09,0.250304228559283,0.257,0.198,9.21686477781003e-05,"0","ZNF385D"
"ATP11B",3.90996714118925e-09,0.284848499593557,0.362,0.314,9.48988124838043e-05,"0","ATP11B"
"PAN3",4.5986934033769e-09,0.296161391500858,0.398,0.357,0.000111614887593361,"0","PAN3"
"PVT1",5.67946104964945e-09,0.309382943510302,0.571,0.553,0.000137846199136042,"0","PVT1"
"PPM1L",5.8838824353982e-09,0.292768237655949,0.316,0.257,0.00014280771058955,"0","PPM1L"
"PACSIN2",5.90296612100398e-09,0.282397324120584,0.355,0.311,0.000143270890722888,"0","PACSIN2"
"KCTD8",6.55619173819223e-09,0.333890165571591,0.277,0.214,0.000159125329677664,"0","KCTD8"
"ZNF644",8.73892150641834e-09,0.264133430448352,0.598,0.608,0.000212102363882279,"0","ZNF644"
"TBC1D23",9.85407350558828e-09,0.261870829288874,0.37,0.328,0.000239168218054133,"0","TBC1D23"
"GSK3B",9.93967790436488e-09,0.300199957159174,0.414,0.378,0.00024124592241684,"0","GSK3B"
"TRPS1",1.11266767822698e-08,0.329185384013362,0.409,0.37,0.000270055572182471,"0","TRPS1"
"MCU",1.2681253511997e-08,0.299278568931877,0.36,0.313,0.000307786703989678,"0","MCU"
"ASPH",1.37740620279054e-08,0.30086453213774,0.441,0.416,0.000334310259479291,"0","ASPH"
"RAPGEF1",1.45713519251841e-08,0.28434993674652,0.319,0.269,0.000353661282576143,"0","RAPGEF1"
"PAFAH1B1",1.50584365070884e-08,0.254295207632284,0.572,0.585,0.000365483312463543,"0","PAFAH1B1"
"NXN",2.05813303973354e-08,0.256850421225374,0.483,0.459,0.000499529470073728,"0","NXN"
"SPPL3",2.30649834854439e-08,0.262202049714045,0.439,0.411,0.00055981021417521,"0","SPPL3"
"RPS6KA3",2.961865577767e-08,0.272880741594185,0.567,0.554,0.000718874394379828,"0","RPS6KA3"
"DENND5A",3.44731180597372e-08,0.259168728715663,0.476,0.466,0.000836697048427881,"0","DENND5A"
"MYO6",4.74271601258899e-08,0.27991185304846,0.344,0.3,0.00115110460341547,"0","MYO6"
"WWC2",5.3049946459417e-08,0.285924889518125,0.451,0.426,0.00128757525051651,"0","WWC2"
"BAZ2B",5.81430676698343e-08,0.340174757993273,0.436,0.413,0.00141119039541455,"0","BAZ2B"
"SH3BP4",7.33298262468817e-08,0.251270996155634,0.368,0.326,0.00177978821283807,"0","SH3BP4"
"MAN1A1",8.12343599261074e-08,0.268963789349316,0.517,0.491,0.00197163914976655,"0","MAN1A1"
"BIRC6",9.03664373513905e-08,0.269703728231986,0.541,0.544,0.0021932838009556,"0","BIRC6"
"OSBPL1A",9.85604429673561e-08,0.292011358026968,0.365,0.326,0.0023921605112607,"0","OSBPL1A"
"TRIP12",1.00725025089506e-07,0.263703003369399,0.489,0.486,0.00244469708394741,"0","TRIP12"
"MFHAS1",1.03069638714843e-07,0.278970510900828,0.399,0.364,0.00250160320124795,"0","MFHAS1"
"CPD",1.51776465789164e-07,0.260120750317083,0.291,0.241,0.0036837666011688,"0","CPD"
"LDB2",1.66547285702671e-07,0.254962429890503,0.344,0.297,0.00404226917128954,"0","LDB2"
"TGFBR1",2.0308474262423e-07,0.25882858037452,0.404,0.376,0.00492906978823268,"0","TGFBR1"
"FAM13B",2.23055498825609e-07,0.255087759136119,0.419,0.391,0.00541378001199635,"0","FAM13B"
"UST",2.996424764096e-07,0.296326698110147,0.558,0.551,0.00727262254493739,"0","UST"
"TPST1",3.13919783511964e-07,0.331128206654467,0.473,0.461,0.00761914706561887,"0","TPST1"
"TMTC2",3.66686853232057e-07,0.275097501753621,0.277,0.229,0.00889985661479525,"0","TMTC2"
"CNOT6L",4.37229792807212e-07,0.27194798770908,0.261,0.216,0.0106120043012238,"0","CNOT6L"
"APC",5.31625436799186e-07,0.269974450931521,0.287,0.24,0.012903080976553,"0","APC"
"RASA2",5.66732128846358e-07,0.265668076094817,0.453,0.437,0.01375515549923,"0","RASA2"
"KIDINS220",9.16291737145882e-07,0.293331442978347,0.443,0.439,0.0222393167522677,"0","KIDINS220"
"JAK2",3.24815733806518e-06,0.262104639495576,0.314,0.276,0.07883602675218,"0","JAK2"
"BTAF1",3.49050961600969e-06,0.253592635057224,0.359,0.333,0.0847181588901712,"0","BTAF1"
"ZNF654",8.3248453396324e-06,0.255294467351736,0.298,0.263,0.202052321238218,"0","ZNF654"
"UBR1",1.9571317562472e-05,0.271759325004173,0.38,0.362,0.475015448558759,"0","UBR1"
"SLAIN2",2.07546170054462e-05,0.255454409029654,0.401,0.393,0.503735309339184,"0","SLAIN2"
"NT5C2",2.24589742997296e-05,0.265282403701631,0.385,0.372,0.545101765228738,"0","NT5C2"
"RAB3GAP1",4.14136203066551e-05,0.257741787770479,0.398,0.391,1,"0","RAB3GAP1"
"TMTC1",9.44416401919413e-05,0.270293595213634,0.366,0.336,1,"0","TMTC1"
"NFIB",0.000131915666850259,0.257889180723622,0.39,0.372,1,"0","NFIB"
"LRCH1",0.000173890364726341,0.25267097251496,0.421,0.416,1,"0","LRCH1"
"PPFIBP1",0.000223300341642572,0.257237303093898,0.37,0.363,1,"0","PPFIBP1"
"CEP85L",0.000415822827666013,0.256629840434641,0.365,0.357,1,"0","CEP85L"
"FAM126A",0.00104579221146897,0.285197441166237,0.467,0.485,1,"0","FAM126A"
"ACTG2",0,3.23252151583184,0.991,0.523,0,"1","ACTG2"
"ACTA2",0,2.87525669585689,1,0.552,0,"1","ACTA2"
"TAGLN",0,2.81015227589389,1,0.883,0,"1","TAGLN"
"MYL9",0,2.78980685335943,1,0.634,0,"1","MYL9"
"TPM2",0,2.66350575118935,1,0.903,0,"1","TPM2"
"DES",0,2.4329005542984,1,0.626,0,"1","DES"
"TPM1",0,2.395136305627,0.999,0.855,0,"1","TPM1"
"CNN1",0,2.36298228039852,0.997,0.553,0,"1","CNN1"
"CSRP1",0,2.35404363501084,0.992,0.552,0,"1","CSRP1"
"MYLK",0,2.21823930241277,0.994,0.577,0,"1","MYLK"
"MYL6",0,1.96444547382501,0.999,0.947,0,"1","MYL6"
"ACTB",0,1.91775617779606,1,0.93,0,"1","ACTB"
"CKB",0,1.85612851737116,0.965,0.544,0,"1","CKB"
"PPP1R14A",0,1.73410078641332,0.861,0.18,0,"1","PPP1R14A"
"DSTN",0,1.63468524145463,0.999,0.901,0,"1","DSTN"
"MYH111",0,1.5858472143094,0.986,0.542,0,"1","MYH11"
"TCEAL4",0,1.44829524766072,0.963,0.577,0,"1","TCEAL4"
"PFN1",0,1.40327738410587,0.985,0.764,0,"1","PFN1"
"TGFB1I1",0,1.39559209648762,0.868,0.237,0,"1","TGFB1I1"
"CD81",0,1.33881786107314,0.994,0.832,0,"1","CD81"
"LGALS1",0,1.28509050408114,1,0.975,0,"1","LGALS1"
"PDLIM7",0,1.27726738777283,0.889,0.269,0,"1","PDLIM7"
"ILK",0,1.22126652706634,0.814,0.252,0,"1","ILK"
"PLN",0,1.07363317012082,0.753,0.191,0,"1","PLN"
"CTXN1",0,0.959625875286102,0.65,0.09,0,"1","CTXN1"
"KCNMB1",0,0.896107333236381,0.65,0.11,0,"1","KCNMB1"
"PSD",0,0.829004271857325,0.615,0.113,0,"1","PSD"
"HSPB6",5.05224938879567e-306,1.13727666707192,0.784,0.245,1.2262314491546e-301,"1","HSPB6"
"PDLIM3",2.50636265438684e-304,1.2795888195618,0.911,0.37,6.08319279846231e-300,"1","PDLIM3"
"TCEAL3",2.67601204096124e-303,1.13031355231605,0.746,0.217,6.49494882461703e-299,"1","TCEAL3"
"RRAS",1.40059847085883e-299,0.947540580409101,0.668,0.162,3.39939254862147e-295,"1","RRAS"
"SELENOW",1.43939883607817e-299,1.30549229361122,0.931,0.503,3.49356491504532e-295,"1","SELENOW"
"LIMS2",1.82305527897423e-298,0.848771701439347,0.687,0.163,4.42473746759837e-294,"1","LIMS2"
"SH3BGRL",6.77279067145468e-290,1.18618751939298,0.908,0.44,1.64382402386877e-285,"1","SH3BGRL"
"CFL2",1.57313070845047e-269,0.969925688929943,0.765,0.244,3.81814554248014e-265,"1","CFL2"
"FHL1",3.87070065710147e-265,1.16117003894199,0.881,0.394,9.39457756485098e-261,"1","FHL1"
"SMTN",1.56291313456534e-264,1.05048447197884,0.795,0.286,3.79334646890354e-260,"1","SMTN"
"CD151",2.92291900210128e-264,0.965193672751952,0.737,0.239,7.09421671000002e-260,"1","CD151"
"NEXN1",1.27540921164467e-256,1.0868708306024,0.858,0.335,3.09554569758278e-252,"1","NEXN"
"RAMP1",1.6748984079198e-254,1.31419549982119,0.975,0.778,4.06514592586216e-250,"1","RAMP1"
"TSPAN2",1.80054066644599e-252,0.680999774394998,0.547,0.111,4.37009225153106e-248,"1","TSPAN2"
"SLMAP1",2.59837846828468e-250,1.19310475368327,0.95,0.531,6.30652438037375e-246,"1","SLMAP"
